,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1210,60.10551731,-0.165710118,0.862515812,-0.19212415,0.847644958,0.999362609
1212,57.70452709,-0.231593766,0.854944363,-0.270887529,0.786477537,0.999362609
1216,3.037424933,-0.15919637,1.12257966,-0.141812982,0.887227729,0.999362609
1222,10.34336226,0.436273834,1.087377088,0.401216688,0.688260595,0.999362609
1224,30.83215611,-0.023649107,0.981779269,-0.024088008,0.980782408,0.999362609
1228,23.0588388,-0.197940363,1.028123832,-0.192525799,0.847330361,0.999362609
1231,22.68964853,0.141063971,1.010177874,0.139642705,0.888942298,0.999362609
1250,33.45480419,0.446331324,0.90860889,0.491224914,0.623267379,0.999362609
1252,5.964886023,0.317459676,1.105358946,0.287200531,0.77395878,0.999362609
1257,40.31630898,0.295928194,0.885539392,0.334178464,0.738244894,0.999362609
1260,2.681401853,0.008433723,1.114163907,0.007569553,0.993960428,0.999362609
1261,30.42830204,-0.056735616,0.946152165,-0.059964578,0.952183846,0.999362609
2,0,NA,NA,NA,NA,NA
4,0,NA,NA,NA,NA,NA
5,0,NA,NA,NA,NA,NA
8,0,NA,NA,NA,NA,NA
9,0,NA,NA,NA,NA,NA
11,0,NA,NA,NA,NA,NA
13,0,NA,NA,NA,NA,NA
17,0,NA,NA,NA,NA,NA
19,0,NA,NA,NA,NA,NA
21,0,NA,NA,NA,NA,NA
23,0,NA,NA,NA,NA,NA
25,0,NA,NA,NA,NA,NA
27,0,NA,NA,NA,NA,NA
31,0,NA,NA,NA,NA,NA
32,0,NA,NA,NA,NA,NA
33,0,NA,NA,NA,NA,NA
37,0,NA,NA,NA,NA,NA
39,0,NA,NA,NA,NA,NA
42,0,NA,NA,NA,NA,NA
43,0,NA,NA,NA,NA,NA
44,0,NA,NA,NA,NA,NA
46,0,NA,NA,NA,NA,NA
53,0,NA,NA,NA,NA,NA
55,0,NA,NA,NA,NA,NA
61,0,NA,NA,NA,NA,NA
62,0,NA,NA,NA,NA,NA
64,0,NA,NA,NA,NA,NA
66,0,NA,NA,NA,NA,NA
68,0,NA,NA,NA,NA,NA
77,0,NA,NA,NA,NA,NA
78,0,NA,NA,NA,NA,NA
84,0,NA,NA,NA,NA,NA
86,0,NA,NA,NA,NA,NA
89,0,NA,NA,NA,NA,NA
90,0,NA,NA,NA,NA,NA
94,0,NA,NA,NA,NA,NA
96,0,NA,NA,NA,NA,NA
97,0,NA,NA,NA,NA,NA
99,0,NA,NA,NA,NA,NA
101,0,NA,NA,NA,NA,NA
105,0,NA,NA,NA,NA,NA
108,0,NA,NA,NA,NA,NA
110,0,NA,NA,NA,NA,NA
112,0,NA,NA,NA,NA,NA
113,0,NA,NA,NA,NA,NA
114,0,NA,NA,NA,NA,NA
115,0,NA,NA,NA,NA,NA
119,0,NA,NA,NA,NA,NA
122,0,NA,NA,NA,NA,NA
124,0,NA,NA,NA,NA,NA
127,0,NA,NA,NA,NA,NA
130,0,NA,NA,NA,NA,NA
131,0,NA,NA,NA,NA,NA
133,0,NA,NA,NA,NA,NA
135,0,NA,NA,NA,NA,NA
137,0,NA,NA,NA,NA,NA
140,0,NA,NA,NA,NA,NA
142,0,NA,NA,NA,NA,NA
143,0,NA,NA,NA,NA,NA
144,0,NA,NA,NA,NA,NA
146,0,NA,NA,NA,NA,NA
147,0,NA,NA,NA,NA,NA
148,0,NA,NA,NA,NA,NA
153,0,NA,NA,NA,NA,NA
154,0,NA,NA,NA,NA,NA
156,0,NA,NA,NA,NA,NA
159,0,NA,NA,NA,NA,NA
161,0,NA,NA,NA,NA,NA
163,0,NA,NA,NA,NA,NA
170,0,NA,NA,NA,NA,NA
172,0,NA,NA,NA,NA,NA
173,0,NA,NA,NA,NA,NA
175,0,NA,NA,NA,NA,NA
180,0,NA,NA,NA,NA,NA
182,0,NA,NA,NA,NA,NA
184,0,NA,NA,NA,NA,NA
186,0,NA,NA,NA,NA,NA
187,0,NA,NA,NA,NA,NA
192,0,NA,NA,NA,NA,NA
194,0,NA,NA,NA,NA,NA
196,0,NA,NA,NA,NA,NA
197,0,NA,NA,NA,NA,NA
199,0,NA,NA,NA,NA,NA
200,0,NA,NA,NA,NA,NA
202,0,NA,NA,NA,NA,NA
205,0,NA,NA,NA,NA,NA
208,0,NA,NA,NA,NA,NA
210,0,NA,NA,NA,NA,NA
212,0,NA,NA,NA,NA,NA
219,0,NA,NA,NA,NA,NA
222,0,NA,NA,NA,NA,NA
223,0,NA,NA,NA,NA,NA
224,0,NA,NA,NA,NA,NA
225,0,NA,NA,NA,NA,NA
226,0,NA,NA,NA,NA,NA
227,0,NA,NA,NA,NA,NA
228,0,NA,NA,NA,NA,NA
229,0,NA,NA,NA,NA,NA
231,0,NA,NA,NA,NA,NA
233,0,NA,NA,NA,NA,NA
234,0,NA,NA,NA,NA,NA
235,0,NA,NA,NA,NA,NA
237,0,NA,NA,NA,NA,NA
238,0,NA,NA,NA,NA,NA
240,0,NA,NA,NA,NA,NA
242,0,NA,NA,NA,NA,NA
245,0,NA,NA,NA,NA,NA
246,0,NA,NA,NA,NA,NA
248,0,NA,NA,NA,NA,NA
251,0,NA,NA,NA,NA,NA
255,0,NA,NA,NA,NA,NA
257,0,NA,NA,NA,NA,NA
259,0,NA,NA,NA,NA,NA
262,0,NA,NA,NA,NA,NA
264,0,NA,NA,NA,NA,NA
272,0,NA,NA,NA,NA,NA
276,0,NA,NA,NA,NA,NA
277,0,NA,NA,NA,NA,NA
284,0,NA,NA,NA,NA,NA
288,0,NA,NA,NA,NA,NA
289,0,NA,NA,NA,NA,NA
290,0,NA,NA,NA,NA,NA
295,0,NA,NA,NA,NA,NA
303,0,NA,NA,NA,NA,NA
306,0,NA,NA,NA,NA,NA
307,0,NA,NA,NA,NA,NA
309,0,NA,NA,NA,NA,NA
310,0,NA,NA,NA,NA,NA
312,0,NA,NA,NA,NA,NA
313,0,NA,NA,NA,NA,NA
316,0,NA,NA,NA,NA,NA
317,0,NA,NA,NA,NA,NA
321,0,NA,NA,NA,NA,NA
325,0,NA,NA,NA,NA,NA
327,0,NA,NA,NA,NA,NA
329,0,NA,NA,NA,NA,NA
330,0,NA,NA,NA,NA,NA
331,0,NA,NA,NA,NA,NA
333,0,NA,NA,NA,NA,NA
337,0,NA,NA,NA,NA,NA
340,0,NA,NA,NA,NA,NA
344,0,NA,NA,NA,NA,NA
345,0,NA,NA,NA,NA,NA
347,0,NA,NA,NA,NA,NA
349,0,NA,NA,NA,NA,NA
352,0,NA,NA,NA,NA,NA
354,0,NA,NA,NA,NA,NA
356,0,NA,NA,NA,NA,NA
358,0,NA,NA,NA,NA,NA
360,0,NA,NA,NA,NA,NA
362,0,NA,NA,NA,NA,NA
363,0,NA,NA,NA,NA,NA
366,0,NA,NA,NA,NA,NA
367,0,NA,NA,NA,NA,NA
368,0,NA,NA,NA,NA,NA
370,0,NA,NA,NA,NA,NA
373,0,NA,NA,NA,NA,NA
375,0,NA,NA,NA,NA,NA
379,0,NA,NA,NA,NA,NA
390,0,NA,NA,NA,NA,NA
394,0,NA,NA,NA,NA,NA
396,0,NA,NA,NA,NA,NA
398,0,NA,NA,NA,NA,NA
404,0,NA,NA,NA,NA,NA
405,0,NA,NA,NA,NA,NA
406,0,NA,NA,NA,NA,NA
408,0,NA,NA,NA,NA,NA
414,0,NA,NA,NA,NA,NA
416,0,NA,NA,NA,NA,NA
420,0,NA,NA,NA,NA,NA
421,0,NA,NA,NA,NA,NA
423,0,NA,NA,NA,NA,NA
426,0,NA,NA,NA,NA,NA
428,0,NA,NA,NA,NA,NA
429,0,NA,NA,NA,NA,NA
430,0,NA,NA,NA,NA,NA
433,0,NA,NA,NA,NA,NA
435,0,NA,NA,NA,NA,NA
437,0,NA,NA,NA,NA,NA
438,0,NA,NA,NA,NA,NA
439,0,NA,NA,NA,NA,NA
442,0,NA,NA,NA,NA,NA
444,0,NA,NA,NA,NA,NA
446,0,NA,NA,NA,NA,NA
456,0,NA,NA,NA,NA,NA
457,0,NA,NA,NA,NA,NA
460,0,NA,NA,NA,NA,NA
462,0,NA,NA,NA,NA,NA
469,0,NA,NA,NA,NA,NA
470,0,NA,NA,NA,NA,NA
471,0,NA,NA,NA,NA,NA
473,0,NA,NA,NA,NA,NA
475,0,NA,NA,NA,NA,NA
477,0,NA,NA,NA,NA,NA
479,0,NA,NA,NA,NA,NA
483,0,NA,NA,NA,NA,NA
485,0,NA,NA,NA,NA,NA
487,0,NA,NA,NA,NA,NA
489,0,NA,NA,NA,NA,NA
491,0,NA,NA,NA,NA,NA
493,0,NA,NA,NA,NA,NA
495,0,NA,NA,NA,NA,NA
496,0,NA,NA,NA,NA,NA
497,0,NA,NA,NA,NA,NA
499,0,NA,NA,NA,NA,NA
502,0,NA,NA,NA,NA,NA
504,0,NA,NA,NA,NA,NA
505,0,NA,NA,NA,NA,NA
507,0,NA,NA,NA,NA,NA
510,0,NA,NA,NA,NA,NA
512,0,NA,NA,NA,NA,NA
516,0,NA,NA,NA,NA,NA
520,0,NA,NA,NA,NA,NA
522,0,NA,NA,NA,NA,NA
524,0,NA,NA,NA,NA,NA
526,0,NA,NA,NA,NA,NA
527,0,NA,NA,NA,NA,NA
528,0,NA,NA,NA,NA,NA
529,0,NA,NA,NA,NA,NA
530,0,NA,NA,NA,NA,NA
531,0,NA,NA,NA,NA,NA
532,0,NA,NA,NA,NA,NA
533,0,NA,NA,NA,NA,NA
534,0,NA,NA,NA,NA,NA
535,0,NA,NA,NA,NA,NA
537,0,NA,NA,NA,NA,NA
538,0,NA,NA,NA,NA,NA
540,0,NA,NA,NA,NA,NA
546,0,NA,NA,NA,NA,NA
549,0,NA,NA,NA,NA,NA
552,0,NA,NA,NA,NA,NA
555,0,NA,NA,NA,NA,NA
557,0,NA,NA,NA,NA,NA
559,0,NA,NA,NA,NA,NA
561,0,NA,NA,NA,NA,NA
563,0,NA,NA,NA,NA,NA
566,0,NA,NA,NA,NA,NA
569,0,NA,NA,NA,NA,NA
571,0,NA,NA,NA,NA,NA
575,0,NA,NA,NA,NA,NA
577,0,NA,NA,NA,NA,NA
580,0,NA,NA,NA,NA,NA
581,0,NA,NA,NA,NA,NA
583,0,NA,NA,NA,NA,NA
585,0,NA,NA,NA,NA,NA
587,0,NA,NA,NA,NA,NA
592,0,NA,NA,NA,NA,NA
594,0,NA,NA,NA,NA,NA
595,0,NA,NA,NA,NA,NA
600,0,NA,NA,NA,NA,NA
601,0,NA,NA,NA,NA,NA
604,0,NA,NA,NA,NA,NA
606,0,NA,NA,NA,NA,NA
611,0,NA,NA,NA,NA,NA
614,0,NA,NA,NA,NA,NA
616,0,NA,NA,NA,NA,NA
621,0,NA,NA,NA,NA,NA
623,0,NA,NA,NA,NA,NA
625,0,NA,NA,NA,NA,NA
628,0,NA,NA,NA,NA,NA
630,0,NA,NA,NA,NA,NA
633,0,NA,NA,NA,NA,NA
635,0,NA,NA,NA,NA,NA
637,0,NA,NA,NA,NA,NA
638,0,NA,NA,NA,NA,NA
640,0,NA,NA,NA,NA,NA
642,0,NA,NA,NA,NA,NA
644,0,NA,NA,NA,NA,NA
646,0,NA,NA,NA,NA,NA
648,0,NA,NA,NA,NA,NA
654,0,NA,NA,NA,NA,NA
657,0,NA,NA,NA,NA,NA
659,0,NA,NA,NA,NA,NA
663,0,NA,NA,NA,NA,NA
665,0,NA,NA,NA,NA,NA
669,0,NA,NA,NA,NA,NA
671,0,NA,NA,NA,NA,NA
678,0,NA,NA,NA,NA,NA
680,0,NA,NA,NA,NA,NA
683,0,NA,NA,NA,NA,NA
685,0,NA,NA,NA,NA,NA
688,0,NA,NA,NA,NA,NA
691,0,NA,NA,NA,NA,NA
694,0,NA,NA,NA,NA,NA
695,0,NA,NA,NA,NA,NA
696,0,NA,NA,NA,NA,NA
697,0,NA,NA,NA,NA,NA
698,0,NA,NA,NA,NA,NA
700,0,NA,NA,NA,NA,NA
702,0,NA,NA,NA,NA,NA
706,0,NA,NA,NA,NA,NA
709,0,NA,NA,NA,NA,NA
711,0,NA,NA,NA,NA,NA
713,0,NA,NA,NA,NA,NA
715,0,NA,NA,NA,NA,NA
718,0,NA,NA,NA,NA,NA
719,0,NA,NA,NA,NA,NA
721,0,NA,NA,NA,NA,NA
723,0,NA,NA,NA,NA,NA
725,0,NA,NA,NA,NA,NA
727,0,NA,NA,NA,NA,NA
730,0,NA,NA,NA,NA,NA
731,0,NA,NA,NA,NA,NA
733,0,NA,NA,NA,NA,NA
735,0,NA,NA,NA,NA,NA
739,0,NA,NA,NA,NA,NA
742,0,NA,NA,NA,NA,NA
746,0,NA,NA,NA,NA,NA
747,0,NA,NA,NA,NA,NA
749,0,NA,NA,NA,NA,NA
750,0,NA,NA,NA,NA,NA
751,0,NA,NA,NA,NA,NA
753,0,NA,NA,NA,NA,NA
756,0,NA,NA,NA,NA,NA
758,0,NA,NA,NA,NA,NA
760,0,NA,NA,NA,NA,NA
766,0,NA,NA,NA,NA,NA
768,0,NA,NA,NA,NA,NA
771,0,NA,NA,NA,NA,NA
772,0,NA,NA,NA,NA,NA
774,0,NA,NA,NA,NA,NA
777,0,NA,NA,NA,NA,NA
779,0,NA,NA,NA,NA,NA
780,0,NA,NA,NA,NA,NA
782,0,NA,NA,NA,NA,NA
783,0,NA,NA,NA,NA,NA
784,0,NA,NA,NA,NA,NA
786,0,NA,NA,NA,NA,NA
789,0,NA,NA,NA,NA,NA
791,0,NA,NA,NA,NA,NA
793,0,NA,NA,NA,NA,NA
800,0,NA,NA,NA,NA,NA
802,0,NA,NA,NA,NA,NA
808,0,NA,NA,NA,NA,NA
809,0,NA,NA,NA,NA,NA
812,0,NA,NA,NA,NA,NA
816,0,NA,NA,NA,NA,NA
818,0,NA,NA,NA,NA,NA
820,0,NA,NA,NA,NA,NA
822,0,NA,NA,NA,NA,NA
824,0,NA,NA,NA,NA,NA
826,0,NA,NA,NA,NA,NA
829,0,NA,NA,NA,NA,NA
830,0,NA,NA,NA,NA,NA
832,0,NA,NA,NA,NA,NA
836,0,NA,NA,NA,NA,NA
837,0,NA,NA,NA,NA,NA
839,0,NA,NA,NA,NA,NA
841,0,NA,NA,NA,NA,NA
843,0,NA,NA,NA,NA,NA
845,0,NA,NA,NA,NA,NA
847,0,NA,NA,NA,NA,NA
849,0,NA,NA,NA,NA,NA
854,0,NA,NA,NA,NA,NA
856,0,NA,NA,NA,NA,NA
858,0,NA,NA,NA,NA,NA
860,0,NA,NA,NA,NA,NA
862,0,NA,NA,NA,NA,NA
863,0,NA,NA,NA,NA,NA
864,0,NA,NA,NA,NA,NA
867,0,NA,NA,NA,NA,NA
869,0,NA,NA,NA,NA,NA
871,0,NA,NA,NA,NA,NA
873,0,NA,NA,NA,NA,NA
877,0,NA,NA,NA,NA,NA
878,0,NA,NA,NA,NA,NA
880,0,NA,NA,NA,NA,NA
882,0,NA,NA,NA,NA,NA
884,0,NA,NA,NA,NA,NA
888,0,NA,NA,NA,NA,NA
890,0,NA,NA,NA,NA,NA
892,0,NA,NA,NA,NA,NA
894,0,NA,NA,NA,NA,NA
895,0,NA,NA,NA,NA,NA
897,0,NA,NA,NA,NA,NA
899,0,NA,NA,NA,NA,NA
902,0,NA,NA,NA,NA,NA
906,0,NA,NA,NA,NA,NA
907,0,NA,NA,NA,NA,NA
909,0,NA,NA,NA,NA,NA
910,0,NA,NA,NA,NA,NA
912,0,NA,NA,NA,NA,NA
914,0,NA,NA,NA,NA,NA
916,0,NA,NA,NA,NA,NA
918,0,NA,NA,NA,NA,NA
920,0,NA,NA,NA,NA,NA
924,0,NA,NA,NA,NA,NA
926,0,NA,NA,NA,NA,NA
932,0,NA,NA,NA,NA,NA
935,0,NA,NA,NA,NA,NA
937,0,NA,NA,NA,NA,NA
939,0,NA,NA,NA,NA,NA
941,0,NA,NA,NA,NA,NA
942,0,NA,NA,NA,NA,NA
943,0,NA,NA,NA,NA,NA
945,0,NA,NA,NA,NA,NA
948,0,NA,NA,NA,NA,NA
950,0,NA,NA,NA,NA,NA
953,0,NA,NA,NA,NA,NA
956,0,NA,NA,NA,NA,NA
959,0,NA,NA,NA,NA,NA
961,0,NA,NA,NA,NA,NA
962,0,NA,NA,NA,NA,NA
964,0,NA,NA,NA,NA,NA
966,0,NA,NA,NA,NA,NA
968,0,NA,NA,NA,NA,NA
969,0,NA,NA,NA,NA,NA
971,0,NA,NA,NA,NA,NA
976,0,NA,NA,NA,NA,NA
980,0,NA,NA,NA,NA,NA
982,0,NA,NA,NA,NA,NA
984,0,NA,NA,NA,NA,NA
987,0,NA,NA,NA,NA,NA
990,0,NA,NA,NA,NA,NA
991,0,NA,NA,NA,NA,NA
993,0,NA,NA,NA,NA,NA
995,0,NA,NA,NA,NA,NA
997,0,NA,NA,NA,NA,NA
998,0,NA,NA,NA,NA,NA
999,0,NA,NA,NA,NA,NA
1001,0,NA,NA,NA,NA,NA
1002,0,NA,NA,NA,NA,NA
1004,0,NA,NA,NA,NA,NA
1006,0,NA,NA,NA,NA,NA
1008,0,NA,NA,NA,NA,NA
1010,0,NA,NA,NA,NA,NA
1011,0,NA,NA,NA,NA,NA
1013,0,NA,NA,NA,NA,NA
1015,0,NA,NA,NA,NA,NA
1016,0,NA,NA,NA,NA,NA
1017,0,NA,NA,NA,NA,NA
1018,0,NA,NA,NA,NA,NA
1019,0,NA,NA,NA,NA,NA
1020,0,NA,NA,NA,NA,NA
1021,0,NA,NA,NA,NA,NA
1023,0,NA,NA,NA,NA,NA
1024,0,NA,NA,NA,NA,NA
1026,0,NA,NA,NA,NA,NA
1028,0,NA,NA,NA,NA,NA
1029,0,NA,NA,NA,NA,NA
1031,0,NA,NA,NA,NA,NA
1034,0,NA,NA,NA,NA,NA
1036,0,NA,NA,NA,NA,NA
1039,0,NA,NA,NA,NA,NA
1041,0,NA,NA,NA,NA,NA
1042,0,NA,NA,NA,NA,NA
1043,0,NA,NA,NA,NA,NA
1045,0,NA,NA,NA,NA,NA
1049,0,NA,NA,NA,NA,NA
1054,0,NA,NA,NA,NA,NA
1057,0,NA,NA,NA,NA,NA
1058,0,NA,NA,NA,NA,NA
1059,0,NA,NA,NA,NA,NA
1060,0,NA,NA,NA,NA,NA
1061,0,NA,NA,NA,NA,NA
1062,0,NA,NA,NA,NA,NA
1064,0,NA,NA,NA,NA,NA
1066,0,NA,NA,NA,NA,NA
1068,0,NA,NA,NA,NA,NA
1069,0,NA,NA,NA,NA,NA
1071,0,NA,NA,NA,NA,NA
1073,0,NA,NA,NA,NA,NA
1075,0,NA,NA,NA,NA,NA
1077,0,NA,NA,NA,NA,NA
1079,0,NA,NA,NA,NA,NA
1081,0,NA,NA,NA,NA,NA
1083,0,NA,NA,NA,NA,NA
1084,0,NA,NA,NA,NA,NA
1086,0,NA,NA,NA,NA,NA
1088,0,NA,NA,NA,NA,NA
1090,0,NA,NA,NA,NA,NA
1092,0,NA,NA,NA,NA,NA
1094,0,NA,NA,NA,NA,NA
1097,0,NA,NA,NA,NA,NA
1099,0,NA,NA,NA,NA,NA
1100,0,NA,NA,NA,NA,NA
1102,0,NA,NA,NA,NA,NA
1104,0,NA,NA,NA,NA,NA
1106,0,NA,NA,NA,NA,NA
1108,0,NA,NA,NA,NA,NA
1110,0,NA,NA,NA,NA,NA
1112,0,NA,NA,NA,NA,NA
1115,0,NA,NA,NA,NA,NA
1117,0,NA,NA,NA,NA,NA
1119,0,NA,NA,NA,NA,NA
1121,0,NA,NA,NA,NA,NA
1122,0,NA,NA,NA,NA,NA
1124,0,NA,NA,NA,NA,NA
1126,0,NA,NA,NA,NA,NA
1127,0,NA,NA,NA,NA,NA
1129,0,NA,NA,NA,NA,NA
1134,0,NA,NA,NA,NA,NA
1136,0,NA,NA,NA,NA,NA
1139,0,NA,NA,NA,NA,NA
1140,0,NA,NA,NA,NA,NA
1141,0,NA,NA,NA,NA,NA
1143,0,NA,NA,NA,NA,NA
1145,0,NA,NA,NA,NA,NA
1148,0,NA,NA,NA,NA,NA
1149,0,NA,NA,NA,NA,NA
1151,0,NA,NA,NA,NA,NA
1153,0,NA,NA,NA,NA,NA
1155,0,NA,NA,NA,NA,NA
1157,0,NA,NA,NA,NA,NA
1160,0,NA,NA,NA,NA,NA
1163,0,NA,NA,NA,NA,NA
1167,0,NA,NA,NA,NA,NA
1169,0,NA,NA,NA,NA,NA
1173,0,NA,NA,NA,NA,NA
1176,0,NA,NA,NA,NA,NA
1178,0,NA,NA,NA,NA,NA
1180,0,NA,NA,NA,NA,NA
1182,0,NA,NA,NA,NA,NA
1184,0,NA,NA,NA,NA,NA
1185,0,NA,NA,NA,NA,NA
1187,0,NA,NA,NA,NA,NA
1189,0,NA,NA,NA,NA,NA
1191,0,NA,NA,NA,NA,NA
1194,0,NA,NA,NA,NA,NA
1195,0,NA,NA,NA,NA,NA
1197,0,NA,NA,NA,NA,NA
1199,0,NA,NA,NA,NA,NA
1201,0,NA,NA,NA,NA,NA
1203,0,NA,NA,NA,NA,NA
1207,0,NA,NA,NA,NA,NA
1211,0,NA,NA,NA,NA,NA
1213,0,NA,NA,NA,NA,NA
1215,0,NA,NA,NA,NA,NA
1218,0,NA,NA,NA,NA,NA
1221,0,NA,NA,NA,NA,NA
1225,0,NA,NA,NA,NA,NA
1229,0,NA,NA,NA,NA,NA
1230,0,NA,NA,NA,NA,NA
1232,0,NA,NA,NA,NA,NA
1234,0,NA,NA,NA,NA,NA
1237,0,NA,NA,NA,NA,NA
1241,0,NA,NA,NA,NA,NA
1244,0,NA,NA,NA,NA,NA
1245,0,NA,NA,NA,NA,NA
1247,0,NA,NA,NA,NA,NA
1251,0,NA,NA,NA,NA,NA
1254,0,NA,NA,NA,NA,NA
1262,0,NA,NA,NA,NA,NA
